Age,Income,Days,Holiday,Channel,Loyalty,Promo,Purchase
43,50673.0,16,0,Mobile,6.003852807682674,1,1
38,52799.0,16,0,Mobile,7.102681112178104,1,0
34,45758.0,7,0,Mobile,2.2074339931963043,1,1
63,56644.0,5,1,In-Store,4.765836807305689,1,1
45,65467.0,10,0,In-Store,4.448961575712327,1,1
31,79708.0,17,1,In-Store,7.145553898707091,1,0
59,36995.0,22,0,In-Store,4.8550625471085915,1,1
28,35661.0,16,0,Online,4.32158747041493,1,0
30,40974.0,9,0,In-Store,6.275041674460036,1,0
42,61890.0,13,1,In-Store,6.446366986146785,1,1
40,70974.0,30,0,Online,5.97113851494217,1,1
48,50679.0,29,0,Online,7.145705663896323,1,1
26,87095.0,6,0,In-Store,4.894536661349847,1,1
48,68452.0,33,0,Online,5.097455950882949,1,0
58,67350.0,47,0,In-Store,5.790856854565842,1,1
35,78708.0,13,0,In-Store,5.523052249695034,1,1
41,79542.0,20,1,In-Store,4.710631842833765,1,1
37,70473.0,16,0,Online,5.061699057129374,1,1
48,33195.0,8,0,In-Store,6.783466533225186,1,0
34,108835.0,26,0,In-Store,7.075084099776728,1,1
33,44715.0,3,0,Online,3.603621137442696,1,0
43,90779.0,32,0,Online,5.751072430997622,1,0
48,20000.0,14,0,In-Store,6.251882474641363,1,0
47,50776.0,13,0,In-Store,4.551422073755861,1,0
41,56144.0,15,0,Online,5.467088551478909,1,0
52,81575.0,19,0,Mobile,4.841593125726561,1,1
47,72230.0,10,0,In-Store,7.6600352211051135,1,1
33,73293.0,40,0,Mobile,6.959059927283315,1,0
18,99819.0,6,1,Online,5.459400920752772,1,1
50,97432.0,6,0,Online,4.875411315416753,1,1
42,79910.0,23,0,In-Store,5.9738996010630085,1,1
34,50360.0,10,1,Online,6.580939642639537,1,1
61,58677.0,30,0,Online,5.546900954852659,1,0
61,38168.0,3,1,Mobile,4.981084596942614,1,0
58,76290.0,14,0,In-Store,6.531808742783941,1,1
47,44448.0,33,0,In-Store,5.788546604794465,1,0
18,53167.0,21,1,In-Store,5.217446926914179,1,0
57,54249.0,30,0,Online,4.1031617571457275,1,1
36,65320.0,30,0,In-Store,2.85907719289104,1,1
39,55765.0,2,0,Online,4.216057629232687,1,0
54,52959.0,7,0,Mobile,7.213995897660924,1,0
65,58620.0,28,0,Online,5.134146827866567,1,1
60,75011.0,16,1,Mobile,5.2932424885597085,1,1
47,83109.0,11,0,Online,6.476160152345171,1,1
52,62367.0,8,0,In-Store,4.692830936688348,1,0
34,59862.0,31,0,Online,6.714667139942994,1,0
29,59094.0,14,1,Online,6.641687162241583,1,1
56,20000.0,12,0,In-Store,3.792546803750306,1,1
48,67349.0,1,0,Mobile,5.569088780543861,1,0
31,20000.0,11,0,Mobile,3.47104803272665,1,0
45,66932.0,29,0,Mobile,4.227323039610565,1,0
51,94428.0,13,0,Online,5.575137848057402,1,1
54,42105.0,11,0,Mobile,6.363132006134594,1,0
51,36602.0,18,0,Mobile,4.404756091025145,1,1
41,62574.0,18,1,Online,4.346312745477547,1,0
37,33413.0,12,0,In-Store,3.985250821562011,1,0
46,41000.0,8,0,Mobile,3.243732282648626,1,0
53,90454.0,44,1,In-Store,4.742220456408207,1,1
54,59661.0,5,0,Online,6.009591977380545,1,0
61,28448.0,3,1,Online,3.287327546141549,1,1
45,82655.0,3,1,In-Store,6.121986792598791,1,1
34,46991.0,6,1,In-Store,4.679072568587229,1,1
56,87014.0,9,0,In-Store,4.863770615884293,1,1
46,42881.0,10,1,Online,5.580945836010771,1,1
32,80490.0,7,1,Online,6.740974162088263,1,0
51,100584.0,45,0,In-Store,4.86818081228575,1,1
59,66448.0,28,0,Online,5.311896909312591,1,0
49,77347.0,4,0,Mobile,5.633589518666113,1,1
59,59144.0,3,0,In-Store,4.452487164798558,1,1
40,73948.0,21,0,In-Store,5.099670035555045,1,1
38,89172.0,9,0,In-Store,5.0006993790446295,1,1
54,30882.0,33,0,In-Store,6.281365179998208,1,1
41,34077.0,10,0,Mobile,5.332269383258972,1,0
57,20000.0,12,0,In-Store,5.490331790250113,1,0
47,86221.0,33,1,Mobile,5.153375579378666,1,1
57,41864.0,11,0,Online,6.517748412633123,1,1
51,76974.0,9,0,In-Store,4.333284597744526,1,1
36,102327.0,40,1,Mobile,6.387443359976265,1,1
25,100639.0,4,0,In-Store,6.053139917604304,1,1
53,46006.0,26,0,Online,5.79920626038482,1,1
51,64789.0,6,0,Online,5.30607505584096,1,1
35,67466.0,37,0,Online,6.5408653943954675,1,0
53,77323.0,40,0,Online,6.407625317709597,1,0
59,35344.0,12,0,Mobile,3.669457944544832,1,1
38,98486.0,3,0,Mobile,6.346767001693632,1,0
26,68602.0,20,0,Online,4.599037803117471,1,0
55,115893.0,9,0,Online,7.132221716661261,1,1
58,56015.0,33,0,In-Store,5.480063140528883,1,1
38,72468.0,10,0,Mobile,5.951088358559376,1,1
53,67570.0,21,1,In-Store,4.6563150461722955,1,1
48,48677.0,25,0,In-Store,5.007185349012745,1,0
44,41911.0,10,0,Mobile,4.755847653781824,1,1
51,61466.0,29,1,In-Store,5.558635582974831,1,1
40,24587.0,34,0,Mobile,5.752735993662248,1,0
34,53779.0,23,0,Online,3.6628794031206846,1,0
49,83311.0,10,0,In-Store,8.027156428567265,1,1
48,45642.0,29,0,Mobile,5.805813551173096,1,0
20,39525.0,14,0,In-Store,4.887513235957418,1,0
33,46083.0,18,0,In-Store,6.097965499957177,1,0
38,50498.0,34,0,Mobile,5.794365051324193,1,1
50,46647.0,13,0,In-Store,4.26029419058919,1,0
30,20000.0,16,1,Online,3.6363047582078893,1,0
42,84125.0,18,0,In-Store,5.157559274228919,1,0
64,94381.0,33,0,Online,7.117645927812069,1,1
46,35389.0,7,1,In-Store,5.8208016021517315,1,1
46,50690.0,33,0,Online,4.999818612457494,1,0
44,72294.0,17,0,Online,6.713773653510613,1,1
55,88363.0,24,0,In-Store,5.883922523173448,1,1
45,34515.0,15,0,Online,5.296723209836301,1,0
43,48675.0,39,1,Online,6.095052693328135,1,0
47,81689.0,21,0,Online,5.222669405660549,1,0
58,83894.0,4,0,In-Store,5.375224609950027,1,0
49,21749.0,6,0,Online,5.046829197470621,1,0
46,47409.0,8,0,Online,5.589828701055952,1,1
57,63916.0,14,0,Mobile,4.622311931657396,1,1
40,67792.0,38,1,Mobile,3.9497201811725247,1,1
18,48421.0,13,0,Online,4.644871409538191,1,0
49,42552.0,10,0,In-Store,5.913703508879413,1,1
49,54546.0,3,0,Online,6.246168954196735,1,1
39,68367.0,23,0,In-Store,4.671855953480652,1,0
42,25362.0,10,0,Online,4.639791652994625,1,1
58,27921.0,4,0,In-Store,3.7785157609107634,1,1
50,66410.0,39,0,In-Store,6.662559686404217,1,1
60,63043.0,4,0,Online,7.432298286405858,1,0
48,55648.0,9,0,Online,5.7537474214755875,1,1
43,70823.0,21,0,In-Store,6.350263368065547,1,1
52,70929.0,33,0,In-Store,6.418020517759008,1,1
49,56402.0,26,0,Mobile,5.046609967797112,1,1
49,56074.0,32,0,Mobile,7.197719857442682,1,1
43,46813.0,11,1,In-Store,6.248688793813027,1,1
39,53665.0,28,0,In-Store,5.016702190605882,1,1
40,61895.0,32,0,Online,6.621412799165937,1,1
50,65532.0,2,1,In-Store,5.346806399460233,1,1
51,20000.0,26,0,In-Store,5.855695385678722,1,1
19,54538.0,14,0,Online,5.786286421982667,1,0
38,68297.0,11,0,Online,5.512113581997561,1,1
29,54781.0,43,0,In-Store,4.721624149423484,1,0
40,90240.0,8,0,Online,8.328654107298329,1,1
39,54661.0,9,0,Mobile,4.2366098688881575,1,1
46,59946.0,5,0,In-Store,5.441230983254215,1,1
47,73368.0,15,0,Online,6.077817570649043,1,1
66,53382.0,9,0,Online,4.4408002336817525,1,1
49,106701.0,5,0,Online,6.944419326039751,1,1
51,54057.0,35,1,Online,5.5558062703121545,1,0
31,28318.0,12,0,Mobile,3.8032652554465063,1,0
42,33014.0,15,0,Mobile,5.242317782689861,1,0
34,55066.0,16,0,Mobile,6.829766666737602,1,1
51,65818.0,8,0,Online,5.320304795509159,1,1
46,44991.0,2,1,Online,6.59487404047771,1,0
42,85089.0,11,0,Online,6.3609586130480755,1,0
55,76337.0,31,0,Online,5.085237537427764,1,1
42,65626.0,25,0,Mobile,4.807128412756866,1,1
58,74281.0,2,0,Online,5.976820425508686,1,1
58,83146.0,36,0,In-Store,5.028954723410058,1,0
39,49497.0,11,1,Mobile,7.010451198095443,1,1
56,60948.0,9,1,Online,4.885459221354888,1,0
46,36293.0,9,0,Mobile,4.691073948725528,1,0
41,105076.0,32,0,Mobile,5.522846632907104,1,1
49,49795.0,16,1,Online,6.166512373369163,1,1
29,20000.0,35,0,Online,3.6801610831134175,1,0
40,51522.0,14,0,In-Store,5.993478800918851,1,0
49,50906.0,16,0,In-Store,3.6600137292403385,1,0
42,74286.0,17,0,In-Store,6.69868392604609,1,1
56,73111.0,24,0,Online,4.609651104261038,1,1
41,76782.0,21,0,In-Store,6.661105852799867,1,1
46,57642.0,24,0,Online,5.790769800660427,1,1
44,68730.0,28,0,Online,5.964427149832725,1,1
30,20000.0,30,0,In-Store,4.102841631480388,1,0
49,53747.0,5,0,Online,4.661161631272784,1,0
48,92561.0,14,1,In-Store,5.751468610240592,1,1
26,92943.0,0,0,Mobile,5.954892365797531,1,1
20,44592.0,7,0,Online,5.496442524847017,1,1
40,58471.0,16,0,In-Store,6.61552443859789,1,1
57,54973.0,16,1,Online,6.400073787193003,1,1
72,30812.0,19,0,In-Store,5.34791745021644,1,0
27,62912.0,9,0,In-Store,6.279625618540931,1,0
61,50385.0,14,0,Mobile,5.326650750279874,1,1
57,36889.0,52,0,Online,5.442961309827377,1,1
39,27882.0,10,0,In-Store,4.823002744307637,1,0
64,78252.0,8,0,In-Store,6.002537194080403,1,1
50,26712.0,9,1,In-Store,4.748294878969922,1,1
43,70663.0,4,0,Online,6.949618780296705,1,1
27,77652.0,21,0,Online,3.115759619771973,1,1
46,49133.0,17,0,In-Store,4.434600270219388,1,0
45,70242.0,11,0,Online,5.330571028247342,1,1
67,27863.0,7,1,Online,5.46026625074003,1,1
36,74271.0,18,0,In-Store,6.913178721117327,1,1
36,73351.0,18,1,Mobile,6.080792296549936,1,1
40,62667.0,11,0,Online,5.453182132460744,1,1
72,68752.0,31,0,Mobile,6.485435488059501,1,1
33,61220.0,14,0,Online,6.3371781087342605,1,1
58,35458.0,4,0,Online,3.579197434149733,1,0
29,66408.0,3,0,In-Store,5.460541919488692,1,1
49,65743.0,38,1,In-Store,5.745727203885261,1,1
46,69970.0,4,0,In-Store,5.699755601817365,1,1
38,58881.0,8,0,Online,5.782997802028177,1,1
52,56469.0,14,0,Online,3.1174237451571654,1,1
37,72837.0,11,0,Mobile,5.521825205362958,1,0
29,20000.0,4,0,Online,4.034976354481147,1,0
42,75896.0,4,1,Online,5.647359278563016,1,1
36,50745.0,17,1,Mobile,5.972043733166673,1,0
48,60367.0,22,0,Online,3.2247664881647307,1,0
42,39891.0,8,1,Online,5.744992517024274,1,1
61,80648.0,3,0,Mobile,5.006490595280581,1,1
42,77975.0,24,0,Mobile,3.120989462108791,1,1
48,63051.0,20,0,In-Store,6.300704733699335,1,1
33,38785.0,7,1,In-Store,5.208024128125325,1,1
41,39001.0,57,1,Online,4.526853967171634,1,0
36,56745.0,14,0,In-Store,4.147538932495147,1,0
57,31600.0,11,0,In-Store,5.306277878190036,1,0
37,76590.0,20,0,In-Store,8.144126566521852,1,1
38,62223.0,14,0,Online,4.232855102966301,1,0
48,52578.0,39,0,Online,5.631498846645611,1,0
38,47478.0,0,0,Mobile,5.753356950319323,1,0
59,65463.0,35,1,Online,4.9968974774072565,1,1
65,57043.0,12,1,In-Store,4.359483865028732,1,0
36,63890.0,27,0,In-Store,7.516808180784095,1,0
53,35884.0,23,0,Online,5.576173983004447,1,0
37,38035.0,8,1,Online,5.334674613229291,1,0
41,98314.0,14,0,Online,6.312972495243141,1,1
52,79924.0,14,0,In-Store,6.505033875766541,1,1
46,51186.0,8,1,Mobile,7.315260362953191,1,1
47,42389.0,14,1,In-Store,5.50700214185097,1,1
56,43409.0,22,1,In-Store,5.580421633949843,1,1
56,48098.0,9,0,In-Store,6.109713238130493,1,0
46,49401.0,21,0,Online,6.222128504126017,1,1
39,68992.0,10,0,In-Store,4.379998505481069,1,0
45,99892.0,27,0,Online,5.853170510315852,1,1
35,102512.0,20,0,Online,6.633062585496514,1,0
53,100532.0,8,0,Online,6.886674404518082,1,1
43,42314.0,6,0,Mobile,4.689951964561709,1,1
34,78762.0,20,1,Online,6.569899643093113,1,1
58,66534.0,45,0,Online,5.398463768518172,1,1
45,58823.0,8,0,Online,6.1024946155355835,1,0
38,63925.0,2,0,Online,6.337259700880644,1,1
56,73904.0,4,0,Online,4.437803907848386,1,0
58,68949.0,24,0,Mobile,6.065844774195172,1,1
26,65776.0,13,0,Online,5.752229584437089,1,0
56,68310.0,44,1,Mobile,6.838896934609452,1,1
47,61164.0,7,0,Online,6.746972573186381,1,1
55,44901.0,5,0,Mobile,5.33357561361078,1,0
44,49310.0,15,0,Mobile,5.51865265799456,1,0
49,20000.0,14,0,Online,6.356949866077671,1,1
42,78264.0,7,0,In-Store,6.442279405870142,1,1
55,41581.0,8,1,Mobile,6.149081554953097,1,1
38,58937.0,25,0,Online,6.572251415309446,1,1
55,61137.0,27,0,In-Store,4.145994062694318,1,1
47,69207.0,13,0,Online,5.97682959746015,1,1
53,68953.0,5,0,In-Store,7.400093916319512,1,0
35,77148.0,13,0,Online,5.476632277542048,1,1
49,53368.0,61,0,In-Store,5.461382769884926,1,1
50,35182.0,19,0,Mobile,7.0591914607306165,1,0
64,59942.0,14,1,Online,6.003193734995504,1,1
52,48413.0,33,0,Online,5.740308653998109,1,0
39,72419.0,9,1,Online,5.271771070345612,1,1
39,67383.0,38,1,Mobile,5.416772938685056,1,1
53,38252.0,2,1,Online,3.838748715216862,1,0
40,68603.0,11,0,In-Store,5.947916066404453,1,1
40,40256.0,16,0,Online,5.96725649701246,1,0
36,51870.0,33,1,Online,5.590056878820376,1,0
46,57061.0,42,0,Online,5.657156023074074,1,0
47,22388.0,22,0,Mobile,5.63840694540922,1,0
42,84864.0,10,1,Mobile,5.19790090472703,1,1
62,46260.0,6,0,In-Store,6.612503880013688,1,0
51,40316.0,1,0,Online,4.145572063486684,1,0
63,56113.0,27,0,Online,6.903184380877578,1,1
46,41311.0,30,0,Online,5.990740214866327,1,0
38,110529.0,9,0,In-Store,6.196251255734142,1,1
35,71643.0,33,1,Online,5.192082837412385,1,0
44,31143.0,13,0,In-Store,6.0883019280576915,1,1
53,77354.0,21,0,Mobile,5.450788365744559,1,0
42,32899.0,8,0,Online,5.593463671454913,1,0
54,65067.0,21,0,In-Store,5.6793949677830815,1,1
59,85756.0,12,0,Online,5.491521276211424,1,1
37,54198.0,21,0,Mobile,6.987907059228534,1,0
34,37258.0,55,0,Online,5.056592230221002,1,0
54,56937.0,24,0,Mobile,5.220949468721156,1,1
48,37633.0,15,1,In-Store,4.186823613680829,1,0
48,20000.0,11,1,In-Store,5.961805407230279,1,0
52,79209.0,12,0,Online,5.874900553788119,1,1
30,69474.0,17,0,Online,5.752695627211922,1,1
49,39548.0,6,1,Online,4.771403324359877,1,1
47,73858.0,5,0,Online,6.0926815861360994,1,1
50,59652.0,23,1,Online,5.592921974590875,1,1
35,45542.0,14,0,Online,5.672768870581863,1,0
46,68076.0,7,0,In-Store,6.622951586587299,1,1
40,52616.0,90,0,Online,5.438396851175701,1,0
55,24830.0,4,0,In-Store,5.951502427207627,1,0
44,99536.0,20,1,Online,6.369573729947626,1,1
39,94660.0,6,0,Mobile,6.133562988419745,1,1
35,80921.0,15,1,In-Store,5.058345251861949,1,1
54,57400.0,4,0,Online,6.094733233521238,1,1
55,87035.0,12,0,In-Store,5.907156276022045,1,1
64,49258.0,10,1,Mobile,3.9609612675511787,1,1
42,33638.0,19,0,Online,4.026138782091185,1,0
35,41478.0,10,0,Online,3.934552955778278,1,0
44,86240.0,74,0,Mobile,5.924914584953068,1,1
38,37135.0,22,0,Online,4.771700904339235,1,1
39,35739.0,3,0,In-Store,6.057278284385571,1,0
50,50623.0,21,0,Mobile,3.636735980697081,1,1
56,37025.0,42,0,Online,6.68943512754358,1,1
49,64626.0,9,1,In-Store,5.457010168299074,1,1
46,89557.0,10,0,Online,7.022458593274627,1,0
53,100659.0,31,0,Mobile,6.052452441788915,1,1
43,63666.0,11,0,In-Store,6.65100862181755,1,1
59,63645.0,41,0,In-Store,5.438510774924848,1,1
75,58441.0,28,1,Mobile,6.212433129627768,1,1
39,59023.0,53,1,In-Store,5.84406038239801,1,1
57,48808.0,1,0,Online,5.027579105524858,1,0
57,36010.0,29,1,Online,6.629636666413069,1,1
50,99609.0,2,1,In-Store,6.693187232091001,1,1
58,42160.0,41,0,Mobile,5.152369007181922,1,1
49,88934.0,16,0,In-Store,8.396469044013298,1,1
51,71956.0,12,0,Mobile,5.254263233786424,1,1
46,66201.0,18,0,Online,6.54443505147777,1,1
46,90741.0,15,0,In-Store,3.2791956850101474,1,0
51,58029.0,56,0,Online,5.581860409550242,1,0
49,64050.0,38,0,In-Store,4.131572173018583,1,0
35,35996.0,16,0,Mobile,5.210151848664213,1,0
50,31141.0,36,0,Mobile,5.7107952899384244,1,0
43,32207.0,5,0,Online,5.556163267211573,1,0
39,84047.0,4,0,In-Store,5.925408957094921,1,0
55,41259.0,70,0,Online,6.0611643952362435,1,0
36,48637.0,20,0,Mobile,5.586361786859017,1,0
42,86216.0,25,0,Mobile,6.812531529116058,1,1
34,40946.0,18,0,Online,7.4908405410923224,1,1
41,82725.0,21,0,In-Store,4.465430420492257,1,1
69,41573.0,16,0,Online,6.26288306228333,1,1
37,93122.0,16,0,Mobile,5.807813862253537,1,1
43,47520.0,18,0,Mobile,4.907108809302546,1,1
59,34669.0,12,1,In-Store,8.212503843353053,1,0
49,30156.0,16,0,Online,5.106104493573492,1,0
44,64093.0,24,0,Mobile,6.915674839913091,1,1
38,115169.0,33,0,Online,6.511643478230283,1,1
52,62848.0,11,0,Online,5.216365789699162,1,0
42,75485.0,21,0,Online,5.673741996704691,1,1
67,36798.0,23,0,Online,3.5906224815684924,1,1
42,87270.0,41,0,Online,6.731821619951851,1,1
62,75280.0,42,0,In-Store,4.61247946487997,1,1
54,38477.0,37,0,Online,5.52022706390484,1,0
54,56864.0,3,0,Mobile,4.6005198808142165,1,0
43,63909.0,17,0,Online,3.2795257963027993,1,1
40,22691.0,27,0,Online,4.236563043697623,1,0
42,59304.0,13,0,In-Store,5.943948445102414,1,0
55,43061.0,8,0,In-Store,6.217482272834354,1,0
50,65668.0,13,0,In-Store,5.9347849912238715,1,1
26,60528.0,5,0,In-Store,6.070500574254136,1,0
32,85997.0,15,0,In-Store,4.798361681168963,1,0
44,45029.0,27,0,In-Store,6.336861044277933,1,1
50,59274.0,5,0,Mobile,6.0610779196141396,1,1
43,68213.0,18,1,In-Store,6.239045386674854,1,1
40,69472.0,23,0,Online,5.239141003967436,1,0
35,49611.0,29,0,In-Store,5.829018779740352,1,0
54,72852.0,18,0,Online,6.20823666569191,1,1
46,85330.0,29,0,Online,5.433660327828989,1,1
62,64259.0,8,0,Online,4.937300646510292,1,1
32,74339.0,15,0,Mobile,6.259831701568408,1,1
52,51936.0,7,1,Online,5.249443265068288,1,1
50,40273.0,17,0,Online,6.097156391825576,1,0
53,99016.0,5,0,Mobile,5.988339842804859,1,1
53,85691.0,13,0,Online,3.8674239462571607,1,1
40,50766.0,18,0,In-Store,5.898636239892978,1,0
43,59828.0,16,0,Online,5.090634051512306,1,1
47,43254.0,29,1,In-Store,5.07389503583071,1,0
35,82648.0,29,0,In-Store,4.76767326813302,1,1
55,63067.0,13,0,Online,5.861396606022762,1,0
20,77885.0,13,0,Mobile,5.383264972399411,1,1
33,83775.0,30,0,Mobile,6.490757091131071,1,0
28,56979.0,7,0,Online,7.794951635767983,1,0
56,31808.0,10,0,Mobile,3.7571043310072243,1,0
47,56244.0,26,0,In-Store,5.13908948560651,1,1
40,69766.0,9,0,Mobile,7.230162849360863,1,1
46,39764.0,7,0,In-Store,7.040755444111998,1,1
48,53105.0,38,1,In-Store,4.84800050396165,1,0
33,32692.0,24,0,In-Store,4.36420663017618,1,1
46,65987.0,7,0,Online,7.365448929802667,1,0
59,71934.0,14,0,Online,4.426139195575509,1,1
61,66284.0,4,0,Online,4.358056274138221,1,0
54,61930.0,38,0,Online,6.2990599753490155,1,1
48,70570.0,4,0,Online,5.954066655222392,1,1
54,71854.0,20,0,Online,6.139174247287376,1,0
52,47822.0,18,1,Online,5.304906205386478,1,0
34,64154.0,5,0,Online,4.084366084332831,1,1
36,51352.0,7,0,In-Store,5.648525879027184,1,0
51,31696.0,43,0,In-Store,5.009083532503772,1,0
38,79011.0,4,1,Online,6.3878548668468484,1,1
35,53673.0,20,0,Mobile,4.897994317109075,1,0
58,66548.0,12,1,Online,4.59686546545746,1,1
46,83865.0,15,0,Online,5.124308065068253,1,0
44,58764.0,59,0,In-Store,5.231445528188001,1,0
33,65679.0,9,0,In-Store,5.107602577839421,1,1
41,58030.0,14,1,In-Store,3.263093621079729,1,0
42,20000.0,23,0,Online,4.40075300398684,1,0
36,65064.0,48,1,In-Store,5.424231221434106,1,1
33,43093.0,21,0,In-Store,3.4881058800352047,1,1
62,56716.0,18,0,In-Store,5.696278331457176,1,1
59,35266.0,18,0,Online,3.6149994221647574,1,0
44,42975.0,34,0,Mobile,4.8539552178804835,1,0
32,36091.0,15,1,Online,4.233818423316091,1,0
28,44743.0,15,1,Mobile,4.230387954160541,1,0
40,55776.0,5,1,Online,5.654080836388463,1,1
22,63663.0,24,0,Online,4.892595003278798,1,0
40,68162.0,56,1,Online,3.3428049139447493,1,1
25,65382.0,30,1,Mobile,5.467391135918349,1,1
44,80453.0,58,0,In-Store,5.6747701112947855,1,0
47,32968.0,31,0,In-Store,5.021904267519298,1,0
43,64177.0,9,1,In-Store,6.518972335748105,1,1
67,20367.0,3,0,In-Store,3.04911815287597,1,1
43,47042.0,9,0,Mobile,5.1580918649633425,1,0
62,27381.0,8,0,In-Store,5.929522188879126,1,0
48,81288.0,15,0,Online,6.162515364504131,1,1
65,93600.0,31,0,Online,6.592622362846468,1,1
27,59022.0,3,1,Online,5.374010384478535,1,0
34,47151.0,50,1,Online,4.685230131871037,1,1
42,53465.0,5,0,In-Store,5.103041285877234,1,1
61,43670.0,9,1,Mobile,6.273542997864925,1,0
43,68547.0,11,1,Mobile,5.542575626571924,1,1
38,26437.0,8,0,Online,7.547022601531408,1,0
51,78771.0,12,0,Online,5.789540188905029,1,1
54,27609.0,12,0,Mobile,4.563400850161987,1,0
37,20000.0,43,1,Online,5.382077882169004,1,0
38,36197.0,25,0,Online,3.9230721972777243,1,0
62,48387.0,30,0,In-Store,5.314936849272004,1,1
57,69604.0,8,0,Online,6.580048908061712,1,1
60,81681.0,5,0,In-Store,6.778614371505704,1,1
54,85585.0,4,0,In-Store,5.100950134787183,1,1
36,50995.0,5,0,Online,6.447819165062592,1,1
45,78088.0,4,0,Online,7.023588941758764,1,1
34,82415.0,45,0,Online,6.819138613823115,1,0
55,81554.0,24,1,Online,5.2069510166238135,1,1
40,20000.0,25,0,Online,5.730544823055955,1,0
28,39823.0,20,0,Online,4.581291527597079,1,0
46,54356.0,17,0,Online,5.755999776203987,1,1
56,96895.0,9,1,Online,5.415084417903528,1,0
31,68892.0,30,0,Online,4.260114261240665,1,0
44,50866.0,68,0,Online,4.768288144279474,1,1
39,48897.0,7,0,In-Store,6.892530557873194,1,0
55,49556.0,37,0,Online,5.384247641312404,1,1
25,42720.0,45,1,In-Store,5.64138233175365,1,1
56,75255.0,56,0,Online,5.3291847695327546,1,1
38,74640.0,26,0,Online,5.921597911477173,1,0
43,37689.0,27,1,In-Store,4.154351585166923,1,0
54,25453.0,1,0,Mobile,4.892483335388812,1,0
60,50046.0,38,1,In-Store,5.435251614964819,1,1
46,46138.0,24,0,Online,5.5190724667190905,1,0
38,64796.0,26,0,Online,4.091085213459977,1,1
40,93196.0,24,1,In-Store,7.196415514389015,1,1
57,43010.0,6,0,In-Store,5.784986402917643,1,0
36,74276.0,12,0,Online,5.919735378155998,1,0
48,73851.0,16,0,Online,4.421145540020441,1,0
45,23862.0,19,0,Mobile,5.45165810144028,1,0
53,46965.0,34,0,Online,6.4549366170570845,1,0
45,37419.0,11,0,In-Store,6.142647133689644,1,0
41,75735.0,9,0,In-Store,5.981720113755447,1,1
40,52751.0,4,0,Online,5.007839338853411,1,0
40,57514.0,9,0,Online,5.55529981820193,1,0
